Wahl_Abkürzung,gebiet-nr,Stadtteil,Partei,Prozent,Stimmen
BTW21,91016,,AfD,1.2681159420289856,7
BTW21,92020,,AfD,2.6205450733752618,25
BTW21,92021,,AfD,2.04778156996587,18
BTW21,92022,,AfD,2.7777777777777777,28
BTW21,92023,,AfD,3.1567080045095826,28
BTW21,92024,,AfD,2.679528403001072,25
BTW21,92025,,AfD,1.7486338797814207,16
BTW21,92026,,AfD,5.330490405117271,50
BTW21,92027,,AfD,2.420135527589545,25
BTW21,92028,,AfD,4.904306220095694,41
BTW21,93030,,AfD,1.958762886597938,19
BTW21,93031,,AfD,2.7950310559006213,18
BTW21,93032,,AfD,1.5991471215351813,15
BTW21,93033,,AfD,3.7735849056603774,20
BTW21,93034,,AfD,2.59222333000997,26
BTW21,93035,,AfD,2.9605263157894735,18
BTW21,93036,,AfD,3.4267912772585665,22
BTW21,94040,,AfD,1.1730205278592376,8
BTW21,94041,,AfD,0.8207934336525308,6
BTW21,94042,,AfD,2.823018458197611,26
BTW21,94043,,AfD,2.467811158798283,23
BTW21,94044,,AfD,2.564102564102564,27
BTW21,94045,,AfD,1.8045112781954888,12
BTW21,95050,,AfD,4.2105263157894735,36
BTW21,95051,,AfD,2.6525198938992043,20
BTW21,95052,,AfD,4.567901234567901,37
BTW21,95053,,AfD,3.5031847133757963,33
BTW21,95054,,AfD,2.7777777777777777,22
BTW21,95055,,AfD,4.184704184704184,29
BTW21,96060,,AfD,4.263565891472868,33
BTW21,96061,,AfD,5.601659751037345,27
BTW21,96062,,AfD,2.798507462686567,15
BTW21,96063,,AfD,3.151515151515152,26
BTW21,96064,,AfD,3.926701570680628,30
BTW21,96065,,AfD,3.4271725826193387,28
BTW21,96066,,AfD,5.078125,39
BTW21,97070,,AfD,5.416116248348745,41
BTW21,97071,,AfD,3.851261620185923,29
BTW21,97072,,AfD,4.172274562584119,31
BTW21,97073,,AfD,5.505761843790013,43
BTW21,97074,,AfD,4.811443433029909,37
BTW21,97075,,AfD,3.830911492734478,29
BTW21,97076,,AfD,2.8688524590163933,21
BTW21,97077,,AfD,4.786545924967658,37
BTW21,98080,,AfD,4.2792792792792795,38
BTW21,98081,,AfD,4.854368932038835,40
BTW21,99090,,AfD,3.802281368821293,30
BTW21,99091,,AfD,5.159165751920966,47
BTW21,99092,,AfD,4.627249357326478,36
LTW23,10,DA-Mitte,AfD,8.960573476702509,25
LTW23,20,DA-Mitte,AfD,6.198347107438017,15
LTW23,30,DA-Mitte,AfD,5.3061224489795915,13
