wahl,gebiet-nr,gebiet-name,Insgesamt,CDU,Grüne,SPD,AfD,FDP,Linke,Anteil_SPD,Anteil_CDU,Anteil_Grüne,Anteil_FDP,Anteil_AfD,Anteil_Linke,CDU_Anteil,CDU_Prozent,Grüne_Anteil,Grüne_Prozent,SPD_Anteil,SPD_Prozent,AfD_Anteil,AfD_Prozent,FDP_Anteil,FDP_Prozent,Linke_Anteil,Linke_Prozent,Wahl_Abkürzung,Stadtteil
Bundestagswahl 2025,580,,518,62,156,94,36,29,82,0.1814671814671814,0.1196911196911196,0.3011583011583011,0.0559845559845559,0.0694980694980695,0.1583011583011583,0.11969111969111969,11.96911196911197,0.30115830115830117,30.115830115830118,0.18146718146718147,18.146718146718147,0.0694980694980695,6.94980694980695,0.055984555984555984,5.598455598455598,0.1583011583011583,15.83011583011583,BTW25,DA-Mitte
Bundestagswahl 2025,600,,873,175,268,126,55,70,126,0.1443298969072164,0.2004581901489118,0.3069873997709049,0.0801832760595647,0.0630011454753722,0.1443298969072164,0.2004581901489118,20.04581901489118,0.30698739977090495,30.698739977090494,0.14432989690721648,14.432989690721648,0.06300114547537228,6.300114547537228,0.08018327605956473,8.018327605956472,0.14432989690721648,14.432989690721648,BTW25,Bessungen
Bundestagswahl 2025,610,,801,235,207,146,43,67,68,0.1822721598002497,0.2933832709113608,0.2584269662921348,0.0836454431960049,0.0536828963795255,0.0848938826466916,0.2933832709113608,29.33832709113608,0.25842696629213485,25.842696629213485,0.1822721598002497,18.22721598002497,0.05368289637952559,5.368289637952559,0.08364544319600499,8.3645443196005,0.08489388264669163,8.489388264669163,BTW25,Bessungen
Bundestagswahl 2025,620,,602,147,147,121,48,41,66,0.2009966777408638,0.2441860465116279,0.2441860465116279,0.0681063122923588,0.0797342192691029,0.1096345514950166,0.2441860465116279,24.418604651162788,0.2441860465116279,24.418604651162788,0.2009966777408638,20.09966777408638,0.07973421926910298,7.973421926910299,0.0681063122923588,6.810631229235881,0.10963455149501661,10.96345514950166,BTW25,Bessungen
Bundestagswahl 2025,630,,588,112,204,90,30,23,95,0.1530612244897959,0.1904761904761904,0.3469387755102041,0.0391156462585034,0.0510204081632653,0.1615646258503401,0.19047619047619047,19.047619047619047,0.3469387755102041,34.69387755102041,0.15306122448979592,15.306122448979592,0.05102040816326531,5.1020408163265305,0.0391156462585034,3.9115646258503403,0.16156462585034015,16.156462585034014,BTW25,Bessungen
Bundestagswahl 2025,640,,640,80,180,104,53,35,131,0.1625,0.125,0.28125,0.0546875,0.0828125,0.2046875,0.125,12.5,0.28125,28.125,0.1625,16.25,0.0828125,8.28125,0.0546875,5.46875,0.2046875,20.46875,BTW25,Bessungen
Bundestagswahl 2025,650,,856,121,221,129,88,27,169,0.1507009345794392,0.1413551401869159,0.2581775700934579,0.0315420560747663,0.102803738317757,0.197429906542056,0.1413551401869159,14.13551401869159,0.25817757009345793,25.817757009345794,0.15070093457943926,15.070093457943926,0.102803738317757,10.2803738317757,0.03154205607476635,3.1542056074766354,0.19742990654205608,19.74299065420561,BTW25,Bessungen
Bundestagswahl 2025,660,,608,77,150,100,56,28,139,0.1644736842105263,0.1266447368421052,0.2467105263157894,0.0460526315789473,0.0921052631578947,0.2286184210526315,0.12664473684210525,12.664473684210526,0.24671052631578946,24.671052631578945,0.16447368421052633,16.447368421052634,0.09210526315789473,9.210526315789473,0.046052631578947366,4.605263157894736,0.22861842105263158,22.861842105263158,BTW25,Bessungen
Bundestagswahl 2025,680,,697,121,210,117,50,33,121,0.1678622668579627,0.1736011477761836,0.3012912482065997,0.0473457675753228,0.0717360114777618,0.1736011477761836,0.17360114777618366,17.360114777618367,0.3012912482065997,30.129124820659968,0.1678622668579627,16.786226685796272,0.07173601147776183,7.173601147776183,0.047345767575322814,4.734576757532281,0.17360114777618366,17.360114777618367,BTW25,Bessungen
Bundestagswahl 2025,690,,713,126,192,136,72,37,96,0.1907433380084151,0.1767180925666199,0.2692847124824684,0.0518934081346423,0.1009817671809256,0.1346423562412342,0.1767180925666199,17.67180925666199,0.26928471248246844,26.928471248246844,0.19074333800841514,19.074333800841515,0.10098176718092566,10.098176718092567,0.051893408134642355,5.189340813464235,0.13464235624123422,13.464235624123422,BTW25,Bessungen
Bundestagswahl 2025,710,,579,84,113,94,74,23,128,0.1623488773747841,0.1450777202072538,0.1951640759930915,0.0397236614853195,0.1278065630397236,0.2210708117443868,0.14507772020725387,14.507772020725387,0.19516407599309155,19.516407599309154,0.16234887737478412,16.234887737478413,0.12780656303972365,12.780656303972366,0.039723661485319514,3.9723661485319512,0.22107081174438686,22.107081174438687,BTW25,DA-Mitte
Bundestagswahl 2025,720,,625,74,124,100,88,26,136,0.16,0.1184,0.1984,0.0416,0.1408,0.2176,0.1184,11.84,0.1984,19.84,0.16,16.0,0.1408,14.08,0.0416,4.16,0.2176,21.759999999999998,BTW25,DA-West
Bundestagswahl 2025,730,,690,86,173,116,66,29,148,0.1681159420289855,0.1246376811594203,0.2507246376811594,0.0420289855072463,0.0956521739130434,0.2144927536231884,0.1246376811594203,12.46376811594203,0.25072463768115943,25.072463768115945,0.1681159420289855,16.81159420289855,0.09565217391304348,9.565217391304348,0.042028985507246375,4.202898550724638,0.2144927536231884,21.44927536231884,BTW25,DA-West
Bundestagswahl 2025,750,,452,74,73,93,73,13,71,0.2057522123893805,0.163716814159292,0.161504424778761,0.0287610619469026,0.161504424778761,0.1570796460176991,0.16371681415929204,16.371681415929203,0.16150442477876106,16.150442477876105,0.20575221238938052,20.575221238938052,0.16150442477876106,16.150442477876105,0.028761061946902654,2.8761061946902653,0.1570796460176991,15.70796460176991,BTW25,DA-West
Bundestagswahl 2025,760,,743,117,149,152,88,30,126,0.2045760430686406,0.1574697173620457,0.2005383580080753,0.0403768506056527,0.1184387617765814,0.1695827725437416,0.15746971736204576,15.746971736204577,0.20053835800807537,20.053835800807537,0.20457604306864063,20.457604306864063,0.11843876177658143,11.843876177658142,0.040376850605652756,4.037685060565275,0.1695827725437416,16.95827725437416,BTW25,DA-West
Bundestagswahl 2025,780,,831,122,156,141,128,19,163,0.1696750902527075,0.1468110709987966,0.187725631768953,0.0228640192539109,0.1540312876052948,0.1961492178098676,0.14681107099879662,14.681107099879661,0.18772563176895307,18.772563176895307,0.16967509025270758,16.967509025270758,0.15403128760529483,15.403128760529484,0.02286401925391095,2.286401925391095,0.19614921780986763,19.614921780986762,BTW25,DA-West
Bundestagswahl 2025,790,,643,122,171,115,69,27,86,0.1788491446345256,0.1897356143079315,0.2659409020217729,0.0419906687402799,0.1073094867807153,0.1337480559875583,0.18973561430793157,18.973561430793158,0.26594090202177295,26.594090202177295,0.17884914463452567,17.884914463452567,0.10730948678071539,10.730948678071538,0.041990668740279936,4.199066874027993,0.13374805598755832,13.374805598755831,BTW25,DA-West
Bundestagswahl 2025,800,,671,82,148,102,73,31,149,0.1520119225037257,0.1222056631892697,0.2205663189269746,0.0461997019374068,0.1087928464977645,0.2220566318926974,0.12220566318926974,12.220566318926975,0.22056631892697467,22.056631892697467,0.15201192250372578,15.201192250372578,0.10879284649776454,10.879284649776453,0.046199701937406856,4.619970193740686,0.22205663189269748,22.205663189269746,BTW25,DA-West
Bundestagswahl 2025,810,,465,77,117,66,35,26,85,0.1419354838709677,0.1655913978494623,0.2516129032258064,0.0559139784946236,0.075268817204301,0.1827956989247312,0.16559139784946236,16.559139784946236,0.25161290322580643,25.161290322580644,0.14193548387096774,14.193548387096774,0.07526881720430108,7.526881720430108,0.05591397849462366,5.591397849462366,0.1827956989247312,18.27956989247312,BTW25,DA-West
Bundestagswahl 2025,820,,609,146,122,131,94,23,56,0.2151067323481116,0.2397372742200328,0.2003284072249589,0.0377668308702791,0.154351395730706,0.0919540229885057,0.23973727422003285,23.973727422003286,0.20032840722495895,20.032840722495894,0.21510673234811165,21.510673234811165,0.15435139573070608,15.435139573070607,0.03776683087027915,3.776683087027915,0.09195402298850575,9.195402298850574,BTW25,DA-West
Bundestagswahl 2025,831,,417,95,75,86,63,15,41,0.2062350119904076,0.2278177458033573,0.1798561151079136,0.0359712230215827,0.1510791366906475,0.0983213429256594,0.2278177458033573,22.781774580335732,0.17985611510791366,17.985611510791365,0.20623501199040767,20.623501199040767,0.1510791366906475,15.107913669064748,0.03597122302158273,3.597122302158273,0.09832134292565947,9.832134292565947,BTW25,DA-West
Bundestagswahl 2025,832,,497,97,67,80,88,22,84,0.1609657947686116,0.1951710261569416,0.1348088531187122,0.0442655935613682,0.1770623742454728,0.1690140845070422,0.19517102615694165,19.517102615694164,0.13480885311871227,13.480885311871226,0.16096579476861167,16.096579476861166,0.17706237424547283,17.706237424547282,0.04426559356136821,4.426559356136821,0.16901408450704225,16.901408450704224,BTW25,DA-West
Bundestagswahl 2025,840,,748,163,130,160,101,43,79,0.213903743315508,0.2179144385026738,0.1737967914438502,0.0574866310160427,0.1350267379679144,0.105614973262032,0.2179144385026738,21.79144385026738,0.17379679144385027,17.379679144385026,0.21390374331550802,21.390374331550802,0.13502673796791445,13.502673796791445,0.05748663101604278,5.748663101604278,0.10561497326203209,10.56149732620321,BTW25,DA-West
Bundestagswahl 2025,850,,597,147,79,113,117,36,62,0.1892797319932998,0.2462311557788944,0.1323283082077052,0.0603015075376884,0.1959798994974874,0.1038525963149078,0.24623115577889448,24.623115577889447,0.1323283082077052,13.23283082077052,0.18927973199329984,18.927973199329983,0.19597989949748743,19.597989949748744,0.06030150753768844,6.030150753768844,0.10385259631490787,10.385259631490786,BTW25,DA-West
Bundestagswahl 2025,860,,502,137,58,100,87,16,58,0.199203187250996,0.2729083665338645,0.1155378486055776,0.0318725099601593,0.1733067729083665,0.1155378486055776,0.2729083665338645,27.290836653386453,0.11553784860557768,11.553784860557768,0.199203187250996,19.9203187250996,0.17330677290836655,17.330677290836654,0.03187250996015936,3.187250996015936,0.11553784860557768,11.553784860557768,BTW25,Wixhausen
Bundestagswahl 2025,870,,384,76,45,68,77,22,48,0.1770833333333333,0.1979166666666666,0.1171875,0.0572916666666666,0.2005208333333333,0.125,0.19791666666666666,19.791666666666664,0.1171875,11.71875,0.17708333333333334,17.708333333333336,0.20052083333333334,20.052083333333336,0.057291666666666664,5.729166666666666,0.125,12.5,BTW25,Wixhausen
Bundestagswahl 2025,880,,741,158,80,167,140,34,76,0.2253711201079622,0.2132253711201079,0.1079622132253711,0.0458839406207827,0.1889338731443994,0.1025641025641025,0.21322537112010798,21.3225371120108,0.10796221322537113,10.796221322537113,0.2253711201079622,22.53711201079622,0.18893387314439947,18.89338731443995,0.04588394062078273,4.588394062078273,0.10256410256410256,10.256410256410255,BTW25,Wixhausen
Bundestagswahl 2025,890,,658,160,86,124,120,32,70,0.1884498480243161,0.243161094224924,0.1306990881458966,0.0486322188449848,0.182370820668693,0.1063829787234042,0.24316109422492402,24.316109422492403,0.13069908814589665,13.069908814589665,0.1884498480243161,18.84498480243161,0.182370820668693,18.237082066869302,0.0486322188449848,4.86322188449848,0.10638297872340426,10.638297872340425,BTW25,Wixhausen
Bundestagswahl 2025,900,,770,235,216,122,47,56,53,0.1584415584415584,0.3051948051948052,0.2805194805194805,0.0727272727272727,0.061038961038961,0.0688311688311688,0.3051948051948052,30.519480519480517,0.2805194805194805,28.05194805194805,0.15844155844155844,15.844155844155845,0.06103896103896104,6.103896103896104,0.07272727272727272,7.2727272727272725,0.06883116883116883,6.883116883116883,BTW25,Eberstadt
Bundestagswahl 2025,910,,414,100,63,72,54,14,71,0.1739130434782608,0.2415458937198067,0.1521739130434782,0.0338164251207729,0.1304347826086956,0.1714975845410628,0.24154589371980675,24.154589371980677,0.15217391304347827,15.217391304347828,0.17391304347826086,17.391304347826086,0.13043478260869565,13.043478260869565,0.033816425120772944,3.3816425120772946,0.17149758454106281,17.14975845410628,BTW25,Eberstadt
Bundestagswahl 2025,920,,534,104,85,103,111,22,61,0.1928838951310861,0.1947565543071161,0.1591760299625468,0.0411985018726591,0.2078651685393258,0.1142322097378277,0.1947565543071161,19.475655430711612,0.15917602996254682,15.917602996254681,0.19288389513108614,19.288389513108616,0.20786516853932585,20.786516853932586,0.04119850187265917,4.119850187265917,0.11423220973782772,11.423220973782772,BTW25,Eberstadt
Bundestagswahl 2025,930,,449,109,79,76,76,16,54,0.1692650334075723,0.242761692650334,0.1759465478841871,0.0356347438752783,0.1692650334075723,0.1202672605790645,0.24276169265033407,24.276169265033406,0.1759465478841871,17.59465478841871,0.16926503340757237,16.926503340757236,0.16926503340757237,16.926503340757236,0.035634743875278395,3.5634743875278394,0.12026726057906459,12.026726057906458,BTW25,Eberstadt
Bundestagswahl 2025,940,,560,122,108,112,82,35,59,0.2,0.2178571428571428,0.1928571428571428,0.0625,0.1464285714285714,0.1053571428571428,0.21785714285714286,21.785714285714285,0.19285714285714287,19.28571428571429,0.2,20.0,0.14642857142857144,14.642857142857144,0.0625,6.25,0.10535714285714286,10.535714285714286,BTW25,Eberstadt
Bundestagswahl 2025,950,,585,130,144,106,61,24,61,0.1811965811965812,0.2222222222222222,0.2461538461538461,0.041025641025641,0.1042735042735042,0.1042735042735042,0.2222222222222222,22.22222222222222,0.24615384615384617,24.615384615384617,0.1811965811965812,18.11965811965812,0.10427350427350428,10.427350427350428,0.041025641025641026,4.102564102564102,0.10427350427350428,10.427350427350428,BTW25,Eberstadt
Bundestagswahl 2025,960,,784,232,195,109,76,34,85,0.1390306122448979,0.2959183673469387,0.2487244897959183,0.0433673469387755,0.096938775510204,0.1084183673469387,0.29591836734693877,29.591836734693878,0.24872448979591838,24.872448979591837,0.13903061224489796,13.903061224489797,0.09693877551020408,9.693877551020408,0.04336734693877551,4.336734693877551,0.10841836734693877,10.841836734693878,BTW25,Eberstadt
Bundestagswahl 2025,970,,540,124,142,96,75,32,41,0.1777777777777777,0.2296296296296296,0.2629629629629629,0.0592592592592592,0.1388888888888889,0.0759259259259259,0.22962962962962963,22.962962962962962,0.26296296296296295,26.296296296296294,0.17777777777777778,17.77777777777778,0.1388888888888889,13.88888888888889,0.05925925925925926,5.9259259259259265,0.07592592592592592,7.592592592592593,BTW25,Eberstadt
Bundestagswahl 2025,980,,502,86,144,82,53,28,70,0.1633466135458167,0.1713147410358565,0.2868525896414343,0.0557768924302788,0.1055776892430278,0.1394422310756972,0.17131474103585656,17.131474103585656,0.2868525896414343,28.68525896414343,0.16334661354581673,16.334661354581673,0.10557768924302789,10.557768924302788,0.055776892430278883,5.577689243027888,0.1394422310756972,13.94422310756972,BTW25,Eberstadt
Bundestagswahl 2025,990,,418,64,43,77,101,20,64,0.1842105263157894,0.1531100478468899,0.1028708133971291,0.0478468899521531,0.2416267942583732,0.1531100478468899,0.15311004784688995,15.311004784688995,0.10287081339712918,10.287081339712918,0.18421052631578946,18.421052631578945,0.24162679425837322,24.16267942583732,0.04784688995215311,4.784688995215311,0.15311004784688995,15.311004784688995,BTW25,Eberstadt
Bundestagswahl 2025,1000,,543,107,112,115,80,12,64,0.2117863720073664,0.1970534069981583,0.2062615101289134,0.0220994475138121,0.147329650092081,0.1178637200736648,0.19705340699815838,19.70534069981584,0.20626151012891344,20.626151012891345,0.21178637200736647,21.178637200736645,0.14732965009208104,14.732965009208105,0.022099447513812154,2.209944751381215,0.11786372007366483,11.786372007366483,BTW25,Eberstadt
Bundestagswahl 2025,1010,,609,172,148,121,44,45,48,0.1986863711001642,0.2824302134646962,0.2430213464696223,0.0738916256157635,0.0722495894909688,0.0788177339901477,0.2824302134646962,28.24302134646962,0.24302134646962234,24.302134646962234,0.1986863711001642,19.868637110016422,0.0722495894909688,7.224958949096879,0.07389162561576355,7.389162561576355,0.07881773399014778,7.8817733990147785,BTW25,Eberstadt
Bundestagswahl 2025,1020,,402,59,36,68,127,6,50,0.1691542288557214,0.1467661691542288,0.0895522388059701,0.0149253731343283,0.3159203980099502,0.1243781094527363,0.14676616915422885,14.676616915422885,0.08955223880597014,8.955223880597014,0.1691542288557214,16.91542288557214,0.31592039800995025,31.592039800995025,0.014925373134328358,1.4925373134328357,0.12437810945273632,12.437810945273633,BTW25,Eberstadt
Bundestagswahl 2025,1030,,492,66,39,76,171,12,75,0.1544715447154471,0.1341463414634146,0.0792682926829268,0.024390243902439,0.3475609756097561,0.1524390243902439,0.13414634146341464,13.414634146341465,0.07926829268292683,7.926829268292683,0.15447154471544716,15.447154471544716,0.3475609756097561,34.756097560975604,0.024390243902439025,2.4390243902439024,0.1524390243902439,15.24390243902439,BTW25,Eberstadt
Bundestagswahl 2025,1040,,595,171,128,62,73,80,48,0.1042016806722689,0.2873949579831932,0.215126050420168,0.134453781512605,0.1226890756302521,0.080672268907563,0.28739495798319326,28.739495798319325,0.21512605042016808,21.51260504201681,0.10420168067226891,10.420168067226891,0.1226890756302521,12.26890756302521,0.13445378151260504,13.445378151260504,0.08067226890756303,8.067226890756302,BTW25,Eberstadt
